,ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
1972,467047,Female,No,37,No,Homemaker,9,Low,1,Cat_6,D
1973,462032,Female,Yes,69,Yes,Artist,0,Low,2,Cat_6,C
1974,465550,Female,No,33,Yes,Healthcare,1,Low,6,Cat_3,D
1975,465768,Female,No,37,Yes,Artist,7,Low,4,Cat_4,A
1976,459975,Female,No,38,Yes,Artist,7,Low,1,Cat_6,B
1977,460009,Male,No,46,Yes,Artist,0,Low,1,Cat_6,B
1978,465493,Female,No,26,No,Artist,0,Low,3,Cat_4,A
1979,463103,Male,Yes,45,No,Executive,1,Average,4,Cat_6,B
1980,461755,Male,No,29,No,Artist,1,Low,3,Cat_2,A
1981,464011,Male,No,32,Yes,Healthcare,,Low,4,Cat_6,D
1982,464990,Male,Yes,73,No,Executive,1,High,2,Cat_6,B
1983,467025,Female,No,29,No,Engineer,1,Low,3,Cat_6,B
1984,464628,Male,Yes,32,Yes,Artist,5,Average,2,Cat_3,A
1985,466091,Female,Yes,46,Yes,Artist,1,Low,4,Cat_4,B
1986,465285,Female,Yes,31,No,Engineer,8,Low,4,Cat_6,C
1987,463090,Female,Yes,55,No,Engineer,3,Average,2,Cat_6,B
1988,467648,Male,Yes,41,No,Entertainment,2,Average,5,Cat_6,A
1989,467399,Male,Yes,25,Yes,Doctor,1,Low,3,Cat_6,D
1990,460184,Male,No,27,No,Doctor,9,Low,4,Cat_6,D
1991,467112,Male,No,40,Yes,Artist,0,Low,2,Cat_2,D
1992,459059,Male,Yes,79,No,Executive,,High,2,Cat_6,B
1993,461421,Male,Yes,37,Yes,Artist,,Average,3,Cat_6,B
1994,459690,Female,No,43,Yes,Artist,1,Low,1,Cat_6,A
1995,460914,Female,No,36,Yes,Artist,9,Low,2,Cat_6,C
1996,463682,Male,Yes,41,Yes,Artist,12,Average,2,Cat_6,B
1997,459866,Female,No,49,Yes,Artist,,Low,1,Cat_6,D
1998,465108,Male,Yes,58,Yes,Doctor,1,Average,2,Cat_6,C
1999,466852,Female,No,23,No,Marketing,4,Low,4,Cat_6,C
2000,461375,Male,No,29,Yes,Healthcare,1,Low,4,Cat_2,D
2001,465002,Female,Yes,88,Yes,Lawyer,1,High,2,Cat_6,C
2002,461211,Female,No,46,Yes,Entertainment,0,Low,1,Cat_6,C
2003,465810,Female,No,28,No,Engineer,1,Low,2,Cat_4,D
2004,459859,Female,Yes,28,No,Doctor,9,Low,1,Cat_7,A
2005,463151,Male,Yes,59,Yes,Artist,0,Low,1,Cat_3,A
2006,466235,Female,Yes,57,Yes,Artist,0,Average,4,Cat_4,C
2007,467627,Female,No,45,Yes,Engineer,0,Low,1,Cat_6,A
2008,465601,Male,Yes,35,Yes,Artist,,Average,4,Cat_3,D
2009,461366,Male,No,32,Yes,Healthcare,1,Low,1,Cat_6,D
2010,460904,Female,No,35,No,Entertainment,1,Low,1,Cat_6,B
2011,459387,Male,No,35,Yes,Doctor,0,Low,1,Cat_6,D
2012,460833,Male,Yes,30,Yes,Healthcare,0,Low,2,Cat_6,A
2013,463295,Male,No,28,No,Entertainment,0,Low,3,Cat_6,A
2014,465917,Male,No,36,Yes,Artist,13,Low,1,Cat_6,B
2015,459658,Male,Yes,61,Yes,Artist,1,Average,3,Cat_6,C
2016,459755,Female,Yes,62,No,Artist,,Average,3,Cat_6,C
2017,466385,Female,Yes,55,Yes,Artist,4,Average,4,Cat_7,C
2018,461281,Male,No,22,No,Healthcare,2,Low,9,Cat_2,D
2019,460173,Female,Yes,40,Yes,Artist,1,Low,3,Cat_6,C
2020,467565,Male,Yes,60,Yes,Artist,0,Low,3,Cat_6,B
2021,466127,Male,Yes,51,Yes,Doctor,1,Average,4,Cat_6,A
2022,467751,Male,Yes,48,Yes,Artist,1,Average,3,Cat_6,C
2023,466710,Female,Yes,73,No,Artist,1,High,2,Cat_6,C
2024,461477,Female,No,31,Yes,Healthcare,0,Low,3,Cat_2,C
2025,462781,Male,No,50,No,Marketing,1,Low,2,Cat_7,C
2026,466949,Male,Yes,39,No,Executive,12,High,7,Cat_6,B
2027,466163,Male,Yes,79,,Lawyer,1,Low,1,Cat_4,D
2028,462116,Female,Yes,68,Yes,Doctor,0,Average,2,Cat_6,B
2029,460520,Female,No,28,Yes,Doctor,1,Low,3,Cat_3,C
2030,464633,Male,No,30,No,Executive,1,Low,4,Cat_4,D
2031,467588,Male,Yes,60,Yes,Artist,0,Average,4,Cat_6,C
2032,463699,Female,Yes,38,Yes,Marketing,9,Low,3,Cat_6,D
2033,462043,Male,No,33,No,Healthcare,0,Low,5,Cat_6,C
2034,466867,Female,No,29,No,Homemaker,11,Low,1,Cat_6,D
2035,467809,Male,Yes,46,Yes,Doctor,1,Average,2,Cat_6,C
2036,461977,Female,No,49,Yes,Artist,3,Low,1,Cat_6,C
2037,466600,Male,No,18,No,Healthcare,11,Low,1,Cat_4,D
2038,459446,Male,Yes,36,No,Entertainment,,Average,3,Cat_6,C
2039,459185,Female,No,32,Yes,Entertainment,7,Low,1,Cat_6,D
2040,467150,Female,No,41,Yes,Artist,8,Low,3,Cat_6,A
2041,460023,Male,Yes,49,Yes,Entertainment,0,Low,1,Cat_6,A
2042,462725,Male,Yes,77,Yes,Lawyer,0,High,2,Cat_6,B
2043,459140,Female,No,19,No,Healthcare,7,Low,6,Cat_6,D
2044,467218,Female,No,32,Yes,Artist,9,Low,1,Cat_6,D
2045,462962,Female,Yes,37,Yes,Artist,4,Low,1,Cat_3,A
2046,460831,Male,No,21,No,Healthcare,0,Low,4,Cat_6,D
2047,464385,Male,Yes,70,No,Engineer,0,Average,2,Cat_6,B
2048,463655,Male,Yes,39,Yes,Artist,13,Low,2,Cat_6,B
2049,463562,Male,No,33,Yes,Entertainment,0,Low,4,Cat_6,C
2050,461038,Female,Yes,46,Yes,Engineer,0,High,5,Cat_3,C
2051,465506,Male,Yes,43,Yes,Entertainment,1,Average,4,Cat_4,B
2052,462151,Female,No,35,Yes,Artist,8,Low,1,Cat_6,B
2053,459248,Male,Yes,58,Yes,Executive,3,Average,4,Cat_3,B
2054,465441,Female,Yes,45,Yes,Engineer,2,Low,1,Cat_4,A
2055,462167,Female,Yes,35,No,Healthcare,2,Low,1,Cat_6,A
2056,460457,Female,No,43,Yes,Entertainment,8,Low,,Cat_3,A
2057,466599,Female,No,33,Yes,Healthcare,1,Low,2,Cat_6,C
2058,466731,Female,Yes,40,Yes,Engineer,3,Low,2,Cat_4,D
2059,465047,Male,Yes,55,Yes,Executive,8,High,2,Cat_6,C
2060,463938,Male,,28,Yes,Engineer,1,Low,2,Cat_4,B
2061,462370,Male,Yes,39,Yes,Executive,4,High,3,Cat_6,B
2062,462942,Female,No,33,Yes,Entertainment,0,Low,4,Cat_4,A
2063,459384,Male,Yes,50,Yes,Artist,1,Average,3,Cat_6,D
2064,467116,Male,Yes,65,Yes,Executive,1,High,2,Cat_6,B
2065,464049,Female,No,32,Yes,Healthcare,1,Low,3,Cat_6,C
2066,466500,Female,Yes,48,Yes,Artist,3,High,3,Cat_4,B
2067,460494,Female,No,28,No,Marketing,1,Low,4,Cat_3,D
2068,459742,Female,Yes,84,No,Lawyer,1,High,2,Cat_6,D
2069,463616,Female,Yes,48,No,Engineer,1,Average,5,Cat_3,B
2070,467052,Male,No,18,No,Healthcare,2,Low,,Cat_2,D
2071,459733,Male,Yes,48,Yes,Executive,1,High,3,Cat_6,A
2072,460003,Male,No,49,Yes,Doctor,5,Low,1,Cat_6,D
2073,459725,Female,Yes,40,Yes,Artist,0,Low,2,Cat_6,A
2074,462540,Male,Yes,32,Yes,Entertainment,6,Low,2,Cat_2,B
2075,466679,Female,No,43,Yes,Artist,8,Low,2,Cat_6,B
2076,467378,Female,Yes,56,Yes,Artist,1,Average,2,Cat_6,C
2077,459114,Male,Yes,56,Yes,Artist,1,Average,2,Cat_6,B
2078,462177,Male,No,35,,Artist,6,Low,5,Cat_2,B
2079,463002,Male,Yes,41,Yes,Artist,0,High,5,Cat_6,B
2080,463105,Female,No,72,Yes,Lawyer,1,Low,2,Cat_6,D
2081,461001,Female,No,55,Yes,Artist,0,Low,,Cat_3,B
2082,459085,Male,No,22,No,Marketing,4,Low,3,Cat_6,A
2083,464009,Female,Yes,47,Yes,Artist,5,Average,4,Cat_6,C
2084,464323,Female,No,29,Yes,Artist,12,Low,1,Cat_6,A
2085,459519,Female,Yes,45,Yes,Artist,,Average,2,Cat_6,A
2086,463094,Male,Yes,38,Yes,Engineer,11,Average,3,Cat_6,A
2087,462472,Male,No,35,Yes,Artist,0,Low,1,Cat_6,C
2088,465839,Male,No,19,No,Healthcare,,Low,4,Cat_6,D
2089,465935,Male,No,27,Yes,Entertainment,9,Low,1,Cat_6,A
2090,466332,Male,No,23,No,Healthcare,0,Low,3,Cat_2,D
2091,463502,Male,Yes,40,Yes,Executive,,High,4,Cat_6,A
2092,459256,Female,Yes,46,Yes,Artist,0,High,4,Cat_6,B
2093,466386,Male,Yes,65,Yes,Executive,1,Low,2,Cat_4,B
2094,460391,Male,Yes,21,No,Entertainment,0,Low,3,Cat_6,D
2095,459910,Male,Yes,66,Yes,Artist,0,Low,2,Cat_6,C
2096,465587,Male,Yes,41,Yes,Entertainment,,Low,5,Cat_3,C
2097,466259,Male,No,20,No,Healthcare,1,Low,2,Cat_6,D
2098,463865,Male,Yes,46,Yes,Artist,1,Average,5,Cat_6,B
2099,466339,Male,No,23,No,Healthcare,0,Low,2,Cat_4,D
2100,462524,Female,Yes,35,Yes,Doctor,,Low,2,Cat_6,B
2101,467735,Male,No,26,Yes,Doctor,1,Low,2,Cat_6,A
2102,465223,Male,Yes,51,Yes,Artist,,Average,4,Cat_6,C
2103,462256,Female,Yes,58,Yes,Homemaker,0,Average,4,Cat_6,B
2104,465945,Female,No,52,Yes,Artist,0,Low,1,Cat_6,D
2105,466923,Female,No,21,No,Homemaker,8,Low,1,Cat_6,D
2106,463815,Male,Yes,37,Yes,Entertainment,0,Average,2,Cat_6,C
2107,467852,Female,No,41,Yes,Artist,10,Low,1,Cat_6,B
2108,465180,Female,Yes,53,Yes,Artist,1,Average,2,Cat_7,C
2109,460623,Male,Yes,41,Yes,Executive,5,Low,2,Cat_1,A
2110,462907,Male,No,29,No,Healthcare,2,Low,5,Cat_6,D
2111,461628,Male,Yes,39,Yes,Healthcare,11,Average,2,Cat_6,B
2112,462679,Male,No,63,Yes,Doctor,1,Low,1,Cat_6,D
2113,465346,Female,No,37,Yes,Marketing,1,Low,3,Cat_6,D
2114,463770,Male,No,25,No,Healthcare,1,Low,4,Cat_6,D
2115,461272,Male,Yes,67,Yes,Artist,0,Low,1,Cat_3,B
2116,465036,Male,Yes,65,Yes,Artist,0,Average,2,Cat_6,C
2117,466776,Male,Yes,86,Yes,Lawyer,0,Low,1,Cat_6,C
2118,462279,Male,No,27,No,Healthcare,0,Low,7,Cat_6,B
2119,465152,Male,No,43,Yes,Artist,1,Low,3,Cat_6,B
2120,461599,Female,No,42,Yes,Artist,8,Low,1,Cat_6,B
2121,463519,Female,Yes,58,Yes,Artist,0,Average,2,Cat_6,C
2122,467077,Male,,61,Yes,Artist,1,Average,5,Cat_6,C
2123,459904,Female,Yes,38,Yes,Artist,6,Low,4,Cat_6,C
2124,461242,Male,Yes,52,Yes,Healthcare,1,Low,2,Cat_6,D
2125,465005,Male,Yes,50,Yes,Executive,4,High,3,Cat_6,C
2126,461985,Male,No,28,Yes,Entertainment,,Low,,Cat_5,D
2127,465529,Female,No,33,No,Doctor,0,Low,4,Cat_6,A
2128,462350,Male,Yes,35,Yes,Artist,1,Average,2,Cat_6,C
2129,460567,Male,No,39,,Entertainment,8,Low,4,Cat_3,C
2130,461554,Male,No,25,Yes,Healthcare,0,Low,3,Cat_6,B
2131,467187,Male,Yes,47,No,Engineer,1,Average,3,Cat_6,C
2132,465795,Male,No,29,No,Entertainment,1,Low,4,Cat_4,C
2133,459061,Female,Yes,39,Yes,Healthcare,9,High,3,Cat_6,A
2134,459001,Female,No,19,No,Marketing,,Low,4,Cat_6,A
2135,460857,Male,No,29,No,Entertainment,1,Low,1,Cat_4,D
2136,465772,Female,Yes,46,Yes,Engineer,0,Low,4,Cat_1,A
2137,459909,Male,Yes,69,Yes,Artist,0,Low,1,Cat_6,C
2138,461693,Female,Yes,36,Yes,Artist,1,Average,4,Cat_6,B
2139,460880,Male,No,42,Yes,Artist,4,Low,2,Cat_2,A
2140,464645,Male,,52,Yes,Artist,1,Average,5,Cat_4,C
2141,467711,Female,No,31,Yes,Artist,,Low,1,Cat_6,A
2142,463357,Male,Yes,27,Yes,Doctor,0,Average,2,Cat_5,D
2143,464191,Female,No,45,Yes,Engineer,1,Low,1,Cat_6,A
2144,463191,Male,No,26,No,Healthcare,1,Low,1,Cat_4,D
2145,459028,Male,Yes,57,Yes,Executive,1,High,3,Cat_6,C
2146,460402,Female,Yes,50,Yes,Doctor,1,Low,2,Cat_7,A
2147,467439,Male,Yes,37,Yes,Entertainment,1,Low,4,Cat_6,A
2148,467563,Male,Yes,39,Yes,Artist,0,Average,2,Cat_2,C
2149,467303,Male,Yes,38,Yes,Doctor,3,Average,2,Cat_6,C
2150,461071,Male,Yes,42,No,Engineer,1,Average,5,Cat_3,A
2151,466149,Female,No,28,No,Doctor,2,Low,4,Cat_6,A
2152,466978,Male,No,48,Yes,Artist,4,Low,1,Cat_6,C
2153,461482,Female,No,52,Yes,Artist,9,Low,1,Cat_6,C
2154,467252,Female,No,33,Yes,,0,Low,4,,D
2155,463991,Female,No,31,Yes,Engineer,8,Low,1,Cat_6,A
2156,465273,Female,No,35,Yes,Healthcare,9,Low,2,Cat_2,D
2157,464160,Male,Yes,27,Yes,Artist,4,Average,2,Cat_6,A
2158,465891,Female,Yes,28,Yes,Artist,8,Low,2,Cat_6,A
2159,462354,Male,Yes,62,No,Artist,1,Average,2,Cat_6,C
2160,464140,Female,Yes,83,Yes,Lawyer,1,High,2,Cat_6,B
2161,463799,Female,No,36,Yes,Artist,1,Low,4,Cat_2,C
2162,460367,Male,Yes,73,Yes,Artist,1,Low,2,Cat_6,B
2163,466885,Male,Yes,42,No,Executive,1,Average,4,Cat_6,B
2164,465341,Male,No,29,Yes,Healthcare,,Low,6,Cat_2,D
2165,467164,Male,Yes,42,Yes,Artist,0,High,2,Cat_6,B
2166,463738,Male,Yes,43,No,Executive,0,High,4,Cat_6,A
2167,463146,Male,Yes,43,No,Entertainment,11,Average,2,Cat_6,B
2168,465603,Female,Yes,51,Yes,Homemaker,9,Low,,Cat_3,B
2169,459079,Male,Yes,87,Yes,Lawyer,,High,2,Cat_6,C
2170,464607,Female,Yes,47,Yes,Artist,1,Average,4,Cat_2,C
2171,462546,Female,No,21,No,Executive,8,Low,,Cat_7,D
2172,464639,Male,Yes,39,No,Entertainment,1,Average,4,Cat_4,B
2173,464446,Female,Yes,50,Yes,Engineer,0,Low,,Cat_6,B
2174,465740,Female,No,71,Yes,Doctor,0,Low,1,Cat_6,B
2175,464630,Female,Yes,52,No,Engineer,0,Low,6,Cat_4,A
2176,459449,Male,Yes,37,Yes,Artist,,Low,2,Cat_6,A
2177,462409,Female,Yes,29,No,Engineer,5,Low,2,Cat_6,D
2178,462727,Female,Yes,81,No,Lawyer,0,High,2,Cat_6,A
2179,459727,Male,Yes,82,No,Lawyer,,High,2,Cat_6,D
2180,459621,Female,No,29,No,Healthcare,8,Low,,,D
2181,460828,Male,No,48,No,Entertainment,1,Low,1,Cat_6,C
2182,465252,Female,No,20,No,Healthcare,8,Low,3,Cat_3,D
2183,464845,Male,Yes,30,No,Engineer,1,Average,3,Cat_4,A
2184,464186,Female,Yes,39,Yes,Artist,5,Average,2,Cat_6,C
2185,462055,Male,No,33,Yes,Healthcare,0,Low,7,Cat_4,A
2186,464495,Female,No,33,No,Marketing,1,Low,9,Cat_6,C
2187,459893,Female,Yes,68,No,Lawyer,,Average,2,Cat_6,D
2188,464136,Male,Yes,69,Yes,Artist,0,Average,3,Cat_6,A
2189,462012,Female,No,25,No,Healthcare,0,Low,8,Cat_7,B
2190,459526,Female,No,45,Yes,Healthcare,4,Low,1,Cat_6,A
2191,464872,Male,Yes,42,Yes,Artist,1,Low,4,Cat_4,B
2192,467477,Male,Yes,43,Yes,Healthcare,5,Average,2,Cat_6,D
2193,459071,Male,No,28,Yes,Healthcare,5,Low,4,Cat_6,C
2194,459760,Female,Yes,42,Yes,Artist,8,Low,1,Cat_6,A
2195,462493,Male,Yes,52,Yes,Artist,1,Average,6,Cat_6,C
2196,460141,Male,No,37,Yes,Artist,11,Low,1,Cat_6,A
2197,466671,Female,,28,No,Healthcare,3,Low,3,Cat_2,A
2198,467511,Male,Yes,57,Yes,Entertainment,,Low,1,Cat_6,A
2199,466686,Female,No,22,No,Healthcare,0,Low,4,Cat_6,D
2200,461157,Male,No,37,No,Healthcare,0,Low,5,Cat_3,A
2201,462668,Female,No,41,Yes,Artist,2,Low,1,Cat_6,B
2202,462921,Male,Yes,49,No,Artist,,Average,4,Cat_6,C
2203,467526,Male,No,21,No,Healthcare,,Low,3,Cat_6,D
2204,465612,Male,Yes,37,Yes,Artist,9,Average,2,Cat_6,C
2205,464010,Male,No,28,No,Healthcare,1,Low,4,Cat_6,B
2206,465948,Female,Yes,46,Yes,Artist,1,Average,2,Cat_6,B
2207,465689,Male,No,19,No,Healthcare,8,Low,4,Cat_3,A
2208,459163,Male,No,35,Yes,Entertainment,0,Low,1,Cat_6,A
2209,464341,Male,No,35,Yes,Artist,2,Low,2,Cat_6,A
2210,465410,Male,No,30,No,Healthcare,0,Low,4,Cat_5,D
2211,461569,Male,Yes,63,Yes,Artist,1,Low,1,Cat_6,C
2212,466631,Male,Yes,58,Yes,Artist,0,Low,3,Cat_6,A
2213,462591,Male,No,25,No,Doctor,4,Low,,Cat_4,D
2214,467592,Male,Yes,40,Yes,Entertainment,7,Low,2,Cat_6,B
2215,463614,Female,No,25,No,Healthcare,1,Low,4,Cat_3,A
2216,460607,Male,Yes,36,Yes,Artist,9,Average,4,Cat_7,A
2217,466831,Male,Yes,85,Yes,Artist,1,Low,1,Cat_6,A
2218,463475,Female,Yes,36,Yes,Doctor,0,Low,1,Cat_6,B
2219,460928,Male,Yes,48,Yes,Artist,1,Average,4,Cat_6,C
2220,467595,Female,No,25,Yes,Healthcare,0,Low,1,Cat_6,A
2221,460140,Female,Yes,41,Yes,Artist,7,Low,2,Cat_6,A
2222,461953,Male,Yes,33,No,Healthcare,11,High,2,Cat_6,D
2223,462043,Male,No,32,No,Healthcare,0,Low,5,Cat_6,D
2224,467676,Male,Yes,40,Yes,Entertainment,8,Low,2,Cat_6,D
2225,464867,Female,Yes,47,Yes,Doctor,1,Average,2,Cat_4,B
2226,459167,Female,No,42,Yes,Artist,1,Low,2,Cat_5,C
2227,464963,Female,Yes,50,Yes,Entertainment,1,Low,2,Cat_4,D
2228,466215,Male,Yes,53,Yes,Artist,3,Average,4,Cat_6,C
2229,465481,Female,No,28,No,Artist,1,Low,4,Cat_4,B
2230,462988,Female,Yes,27,Yes,Healthcare,9,High,2,Cat_6,D
2231,461015,Male,Yes,35,Yes,Entertainment,1,Average,2,Cat_3,D
2232,464248,Male,Yes,52,Yes,Artist,8,Low,3,Cat_6,C
2233,462987,Female,Yes,84,Yes,Lawyer,,High,2,Cat_6,C
2234,460822,Male,Yes,41,Yes,Artist,0,Low,2,Cat_6,A
2235,459034,Female,No,21,No,Healthcare,,Low,5,Cat_6,D
2236,460467,Female,Yes,47,Yes,Artist,,Average,2,Cat_6,B
2237,465652,Female,Yes,31,No,Marketing,0,Low,2,Cat_2,D
2238,460012,Female,Yes,50,Yes,Artist,1,High,3,Cat_2,C
2239,460699,Male,No,28,Yes,Artist,9,Low,1,Cat_6,A
2240,460142,Female,Yes,53,Yes,Artist,0,Average,3,Cat_6,B
2241,465656,Male,Yes,78,No,Lawyer,1,Low,,Cat_6,B
2242,461266,Female,No,35,Yes,Artist,,Low,1,Cat_4,A
2243,465275,Male,No,27,Yes,Healthcare,1,Low,5,Cat_6,D
2244,462185,Male,No,18,No,Doctor,0,Low,3,Cat_6,D
2245,461312,Male,No,18,No,Healthcare,3,Low,3,Cat_2,D
2246,465067,Male,Yes,62,Yes,Executive,8,High,2,Cat_6,C
2247,459290,Female,Yes,70,Yes,Doctor,1,Average,2,Cat_6,C
2248,466403,Female,Yes,49,No,Engineer,1,Average,4,Cat_6,A
2249,466508,Female,Yes,40,Yes,Artist,9,Average,5,Cat_6,B
2250,463894,Female,Yes,51,Yes,Artist,0,Average,3,Cat_2,C
2251,463306,Female,Yes,60,Yes,Engineer,1,High,4,Cat_3,B
2252,461088,Male,Yes,49,Yes,Artist,9,Low,1,Cat_3,B
2253,460331,Female,No,35,No,Artist,5,Low,1,Cat_6,A
2254,466002,Male,Yes,51,Yes,Doctor,1,High,2,Cat_3,C
2255,467339,Male,,62,Yes,Artist,1,Average,3,Cat_6,A
2256,466178,Female,Yes,50,Yes,Artist,1,Average,4,Cat_6,C
2257,467083,Female,Yes,88,Yes,Lawyer,1,High,2,Cat_6,A
2258,460742,Male,No,52,Yes,Artist,0,Low,3,Cat_6,B
2259,464927,Female,Yes,70,Yes,Artist,1,Average,2,Cat_4,D
2260,465671,Female,Yes,35,No,Engineer,2,Average,5,Cat_4,D
2261,466901,Female,Yes,52,Yes,Artist,0,Average,3,Cat_7,C
2262,463265,Male,Yes,65,Yes,Artist,1,Average,3,Cat_6,D
2263,463308,Male,Yes,53,Yes,Engineer,1,Low,2,Cat_3,A
2264,458987,Female,Yes,72,Yes,Lawyer,0,High,2,Cat_6,C
2265,462865,Female,No,25,Yes,Healthcare,,Low,1,Cat_6,D
2266,460379,Male,No,38,Yes,Artist,9,Low,3,Cat_6,A
2267,459576,Female,Yes,88,No,Lawyer,,Low,,,B
2268,464917,Female,Yes,76,No,Lawyer,,Low,1,Cat_4,D
2269,460028,Male,Yes,39,Yes,Healthcare,11,Average,2,Cat_2,D
2270,460892,Male,Yes,43,Yes,Engineer,,Average,4,Cat_7,A
2271,465532,Female,Yes,37,Yes,Entertainment,6,Average,3,Cat_4,A
2272,465251,Male,No,19,No,Healthcare,3,Low,5,Cat_6,D
2273,467967,Male,No,30,Yes,Entertainment,8,Low,4,Cat_6,A
2274,461525,Male,Yes,69,Yes,Entertainment,0,Low,2,Cat_6,D
2275,465087,Male,No,29,Yes,Doctor,1,Low,4,Cat_6,B
2276,463343,Male,Yes,35,Yes,Artist,2,Low,3,Cat_2,B
2277,458989,Female,Yes,42,Yes,Engineer,1,Low,1,Cat_6,B
2278,459842,Male,No,25,Yes,Healthcare,,Low,3,Cat_6,D
2279,463922,Female,No,32,No,Healthcare,2,Low,5,Cat_1,C
2280,463049,Male,Yes,51,No,Executive,2,High,5,Cat_6,A
2281,465968,Female,No,35,Yes,Artist,10,Low,1,Cat_6,A
2282,465100,Male,Yes,62,Yes,Artist,0,High,2,Cat_6,B
2283,462700,Male,Yes,38,Yes,Artist,0,Average,4,Cat_6,B
2284,459144,Male,Yes,80,Yes,Lawyer,,High,2,Cat_6,B
2285,462272,Male,Yes,56,No,Artist,0,Average,2,Cat_6,A
2286,467331,Male,No,27,No,Healthcare,3,Low,4,Cat_6,D
2287,459175,Female,Yes,73,Yes,Artist,1,Average,2,Cat_6,C
2288,467405,Female,No,37,Yes,Artist,1,Low,1,Cat_4,C
2289,460848,Male,Yes,53,No,Entertainment,10,Average,3,Cat_6,A
2290,467600,Male,Yes,41,Yes,Engineer,,Average,5,Cat_6,C
2291,463245,Male,Yes,41,Yes,Entertainment,8,Average,2,Cat_6,B
2292,461264,Male,No,19,No,Doctor,0,Low,3,Cat_4,D
2293,459418,Male,Yes,69,No,Executive,0,High,2,Cat_6,C
2294,465804,Female,Yes,68,No,Engineer,0,Low,1,Cat_4,A
2295,466763,Male,Yes,55,Yes,Homemaker,0,Low,4,Cat_6,B
2296,463480,Female,Yes,27,No,Healthcare,0,Low,2,Cat_6,D
2297,460401,Female,No,27,Yes,Artist,0,Low,3,Cat_7,A
2298,463377,Female,Yes,32,Yes,Homemaker,4,High,2,Cat_3,B
2299,464298,Male,No,26,No,Doctor,0,Low,1,Cat_6,A
2300,462031,Female,Yes,50,Yes,Artist,0,Average,2,Cat_6,C
2301,459318,Female,No,32,Yes,Engineer,0,Low,3,Cat_6,D
2302,459938,Male,No,61,Yes,Artist,1,Low,1,Cat_6,B
2303,463762,Male,Yes,31,No,Executive,1,High,3,Cat_6,A
2304,465389,Male,Yes,46,Yes,Artist,1,Low,2,Cat_6,B
2305,467741,Male,No,21,No,Healthcare,1,Low,3,Cat_4,D
2306,461111,Female,Yes,42,Yes,Doctor,8,Low,1,Cat_6,A
2307,466757,Female,Yes,47,No,Engineer,0,Low,1,Cat_6,A
2308,465254,Male,No,22,No,Healthcare,1,Low,4,Cat_7,D
2309,464919,Male,Yes,39,Yes,Artist,9,Low,1,Cat_4,A
2310,462614,Male,Yes,51,No,Entertainment,1,Average,5,Cat_4,D
2311,464000,Female,No,28,No,Healthcare,1,Low,5,Cat_7,B
2312,467298,Male,Yes,61,Yes,Healthcare,1,Low,2,Cat_6,A
2313,466083,Female,No,23,No,Marketing,4,Low,2,Cat_3,D
2314,466547,Male,Yes,45,Yes,Executive,1,Low,5,Cat_6,B
2315,464545,Male,No,43,Yes,Artist,7,Low,3,Cat_6,A
2316,461751,Female,Yes,63,Yes,Artist,1,Average,3,Cat_6,C
2317,459184,Male,Yes,43,Yes,Entertainment,0,Low,4,Cat_4,A
2318,459132,Male,No,20,No,Entertainment,5,Low,2,Cat_6,D
2319,467251,Female,No,21,No,Engineer,1,Low,6,Cat_6,C
2320,459915,Female,No,29,Yes,Healthcare,1,Low,3,Cat_4,D
2321,467347,Female,No,32,No,Entertainment,,Low,4,Cat_6,D
2322,467543,Male,Yes,68,Yes,Lawyer,0,High,2,Cat_6,B
2323,463106,Female,Yes,84,Yes,Lawyer,0,Low,1,Cat_6,B
2324,467546,Female,No,28,No,Healthcare,1,Low,4,Cat_6,B
2325,465598,Male,No,28,Yes,Healthcare,6,Low,5,Cat_2,D
2326,465038,Male,Yes,49,No,Executive,0,High,4,Cat_6,B
2327,464739,Male,Yes,67,Yes,Artist,0,Low,1,Cat_4,C
2328,464555,Male,Yes,31,Yes,Marketing,13,High,4,Cat_4,D
2329,464075,Female,Yes,86,Yes,Lawyer,0,High,2,Cat_6,B
2330,460656,Female,Yes,29,Yes,Artist,9,Low,3,Cat_6,A
2331,462180,Female,Yes,61,Yes,Engineer,2,Average,4,Cat_2,A
2332,463749,Male,No,23,No,Healthcare,1,Low,4,Cat_6,D
2333,461167,Male,Yes,29,Yes,Marketing,1,High,2,Cat_3,A
2334,459300,Female,Yes,61,Yes,Artist,1,Low,,Cat_6,B
2335,461493,Female,Yes,33,Yes,Artist,8,Average,3,Cat_6,A
2336,460349,Male,,42,Yes,Artist,3,Average,2,Cat_6,A
2337,467649,Male,Yes,38,Yes,Doctor,0,Average,5,Cat_6,B
2338,463441,Male,Yes,42,Yes,Artist,8,High,4,Cat_6,C
2339,464259,Male,Yes,59,Yes,Artist,1,Average,4,Cat_6,B
2340,463713,Male,No,25,No,Engineer,9,Low,3,Cat_4,C
2341,461521,Male,Yes,68,Yes,Artist,0,High,2,Cat_6,B
2342,464694,Female,No,30,No,Engineer,1,Low,3,Cat_4,A
2343,459419,Male,Yes,65,Yes,Doctor,1,Average,2,Cat_6,B
2344,466649,Male,No,19,No,Healthcare,1,Low,3,Cat_3,D
2345,463886,Female,No,38,Yes,Artist,1,Low,2,Cat_6,C
2346,463334,Female,No,33,Yes,Doctor,0,Low,6,Cat_4,C
